prep, row-reducer, discretizer, cluster, fss, classify, class, a, b, c, d, acc, prec, pd, pf, f, g
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 67, 3, 37, 5, 64.3, 11.9, 62.5, 35.6, 20.0, 45.3
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 65, 2, 39, 6, 63.4, 13.3, 75.0, 37.5, 22.6, 50.0
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 68, 3, 36, 5, 65.2, 12.2, 62.5, 34.6, 20.4, 44.6
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 67, 2, 37, 6, 65.2, 14.0, 75.0, 35.6, 23.5, 48.3
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 64, 4, 40, 4, 60.7, 9.1, 50.0, 38.5, 15.4, 43.5
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 63, 4, 41, 4, 59.8, 8.9, 50.0, 39.4, 15.1, 44.1
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 68, 2, 36, 6, 66.1, 14.3, 75.0, 34.6, 24.0, 47.4
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 67, 1, 37, 7, 66.1, 15.9, 87.5, 35.6, 26.9, 50.6
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 69, 2, 35, 6, 67.0, 14.6, 75.0, 33.7, 24.5, 46.5
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 69, 2, 35, 6, 67.0, 14.6, 75.0, 33.7, 24.5, 46.5
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 69, 5, 35, 3, 64.3, 7.9, 37.5, 33.7, 13.0, 35.5
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 70, 3, 34, 5, 67.0, 12.8, 62.5, 32.7, 21.3, 42.9
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 67, 2, 37, 6, 65.2, 14.0, 75.0, 35.6, 23.5, 48.3
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 69, 4, 35, 4, 65.2, 10.3, 50.0, 33.7, 17.0, 40.2
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 69, 2, 35, 6, 67.0, 14.6, 75.0, 33.7, 24.5, 46.5
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 69, 0, 35, 8, 68.8, 18.6, 100.0, 33.7, 31.4, 50.4
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 69, 4, 35, 4, 65.2, 10.3, 50.0, 33.7, 17.0, 40.2
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 68, 2, 36, 6, 66.1, 14.3, 75.0, 34.6, 24.0, 47.4
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 66, 3, 38, 5, 63.4, 11.6, 62.5, 36.5, 19.6, 46.1
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 67, 2, 37, 6, 65.2, 14.0, 75.0, 35.6, 23.5, 48.3
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 71, 4, 33, 4, 67.0, 10.8, 50.0, 31.7, 17.8, 38.8
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 66, 4, 38, 4, 62.5, 9.5, 50.0, 36.5, 16.0, 42.2
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 69, 3, 35, 5, 66.1, 12.5, 62.5, 33.7, 20.8, 43.8
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 67, 5, 37, 3, 62.5, 7.5, 37.5, 35.6, 12.5, 36.5
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 67, 4, 37, 4, 63.4, 9.8, 50.0, 35.6, 16.3, 41.6
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 68, 2, 36, 6, 66.1, 14.3, 75.0, 34.6, 24.0, 47.4
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 69, 3, 35, 5, 66.1, 12.5, 62.5, 33.7, 20.8, 43.8
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 70, 0, 34, 8, 69.6, 19.0, 100.0, 32.7, 32.0, 49.3
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 67, 2, 37, 6, 65.2, 14.0, 75.0, 35.6, 23.5, 48.3
