prep, row-reducer, discretizer, cluster, fss, classify, class, a, b, c, d, acc, prec, pd, pf, f, g
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 156, 21, 23, 12, 79.2, 34.3, 36.4, 12.8, 35.3, 19.0
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 155, 15, 24, 18, 81.6, 42.9, 54.5, 13.4, 48.0, 21.5
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 152, 19, 27, 14, 78.3, 34.1, 42.4, 15.1, 37.8, 22.3
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 150, 16, 29, 17, 78.8, 37.0, 51.5, 16.2, 43.0, 24.6
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 150, 17, 29, 16, 78.3, 35.6, 48.5, 16.2, 41.0, 24.3
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 155, 18, 24, 15, 80.2, 38.5, 45.5, 13.4, 41.7, 20.7
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 151, 19, 28, 14, 77.8, 33.3, 42.4, 15.6, 37.3, 22.9
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 157, 14, 22, 19, 83.0, 46.3, 57.6, 12.3, 51.4, 20.3
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 163, 19, 16, 14, 83.5, 46.7, 42.4, 8.9, 44.4, 14.8
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 151, 14, 28, 19, 80.2, 40.4, 57.6, 15.6, 47.5, 24.6
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 152, 20, 27, 13, 77.8, 32.5, 39.4, 15.1, 35.6, 21.8
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 154, 20, 25, 13, 78.8, 34.2, 39.4, 14.0, 36.6, 20.6
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 152, 18, 27, 15, 78.8, 35.7, 45.5, 15.1, 40.0, 22.7
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 153, 20, 26, 13, 78.3, 33.3, 39.4, 14.5, 36.1, 21.2
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 157, 17, 22, 16, 81.6, 42.1, 48.5, 12.3, 45.1, 19.6
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 151, 18, 28, 15, 78.3, 34.9, 45.5, 15.6, 39.5, 23.3
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 158, 18, 21, 15, 81.6, 41.7, 45.5, 11.7, 43.5, 18.7
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 158, 17, 21, 16, 82.1, 43.2, 48.5, 11.7, 45.7, 18.9
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 152, 21, 27, 12, 77.4, 30.8, 36.4, 15.1, 33.3, 21.3
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 151, 15, 28, 18, 79.7, 39.1, 54.5, 15.6, 45.6, 24.3
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 153, 20, 26, 13, 78.3, 33.3, 39.4, 14.5, 36.1, 21.2
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 153, 19, 26, 14, 78.8, 35.0, 42.4, 14.5, 38.4, 21.6
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 154, 20, 25, 13, 78.8, 34.2, 39.4, 14.0, 36.6, 20.6
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 157, 14, 22, 19, 83.0, 46.3, 57.6, 12.3, 51.4, 20.3
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 153, 19, 26, 14, 78.8, 35.0, 42.4, 14.5, 38.4, 21.6
