prep, row-reducer, discretizer, cluster, fss, classify, class, a, b, c, d, acc, prec, pd, pf, f, g
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 31, 2, 11, 9, 75.5, 45.0, 81.8, 26.2, 58.1, 39.7
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 34, 3, 8, 8, 79.2, 50.0, 72.7, 19.0, 59.3, 30.2
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 30, 2, 12, 9, 73.6, 42.9, 81.8, 28.6, 56.3, 42.4
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 29, 2, 13, 9, 71.7, 40.9, 81.8, 31.0, 54.5, 44.9
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 31, 3, 11, 8, 73.6, 42.1, 72.7, 26.2, 53.3, 38.5
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 30, 1, 12, 10, 75.5, 45.5, 90.9, 28.6, 60.6, 43.5
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 30, 4, 12, 7, 69.8, 36.8, 63.6, 28.6, 46.7, 39.4
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 32, 2, 10, 9, 77.4, 47.4, 81.8, 23.8, 60.0, 36.9
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 31, 1, 11, 10, 77.4, 47.6, 90.9, 26.2, 62.5, 40.7
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 32, 1, 10, 10, 79.2, 50.0, 90.9, 23.8, 64.5, 37.7
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 31, 2, 11, 9, 75.5, 45.0, 81.8, 26.2, 58.1, 39.7
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 30, 2, 12, 9, 73.6, 42.9, 81.8, 28.6, 56.3, 42.4
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 35, 3, 7, 8, 81.1, 53.3, 72.7, 16.7, 61.5, 27.1
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 30, 2, 12, 9, 73.6, 42.9, 81.8, 28.6, 56.3, 42.4
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 29, 3, 13, 8, 69.8, 38.1, 72.7, 31.0, 50.0, 43.4
