prep, row-reducer, discretizer, cluster, fss, classify, class, a, b, c, d, acc, prec, pd, pf, f, g
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 159, 17, 20, 16, 82.5, 44.4, 48.5, 11.2, 46.4, 18.2
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 157, 19, 22, 14, 80.7, 38.9, 42.4, 12.3, 40.6, 19.1
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 162, 25, 17, 8, 80.2, 32.0, 24.2, 9.5, 27.6, 13.6
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 162, 17, 17, 16, 84.0, 48.5, 48.5, 9.5, 48.5, 15.9
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 158, 24, 21, 9, 78.8, 30.0, 27.3, 11.7, 28.6, 16.4
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 158, 20, 21, 13, 80.7, 38.2, 39.4, 11.7, 38.8, 18.1
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 157, 21, 22, 12, 79.7, 35.3, 36.4, 12.3, 35.8, 18.4
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 156, 21, 23, 12, 79.2, 34.3, 36.4, 12.8, 35.3, 19.0
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 157, 25, 22, 8, 77.8, 26.7, 24.2, 12.3, 25.4, 16.3
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 158, 24, 21, 9, 78.8, 30.0, 27.3, 11.7, 28.6, 16.4
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 168, 19, 11, 14, 85.8, 56.0, 42.4, 6.1, 48.3, 10.7
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 159, 18, 20, 15, 82.1, 42.9, 45.5, 11.2, 44.1, 17.9
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 158, 23, 21, 10, 79.2, 32.3, 30.3, 11.7, 31.3, 16.9
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 157, 19, 22, 14, 80.7, 38.9, 42.4, 12.3, 40.6, 19.1
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 156, 24, 23, 9, 77.8, 28.1, 27.3, 12.8, 27.7, 17.5
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 159, 23, 20, 10, 79.7, 33.3, 30.3, 11.2, 31.7, 16.3
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 160, 21, 19, 12, 81.1, 38.7, 36.4, 10.6, 37.5, 16.4
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 159, 18, 20, 15, 82.1, 42.9, 45.5, 11.2, 44.1, 17.9
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 160, 19, 19, 14, 82.1, 42.4, 42.4, 10.6, 42.4, 17.0
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 158, 23, 21, 10, 79.2, 32.3, 30.3, 11.7, 31.3, 16.9
identity, nil, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 161, 22, 18, 11, 81.1, 37.9, 33.3, 10.1, 35.5, 15.5
