 (INFOGAIN-NB INFOGAIN 10 KNN FALSE,3,3,12,172,.98,.80,.93,.88,.43)
 (BSQUARE-NB BSQUARE 10 KNN TRUE,163,15,7,5,.25,.04,.42,.07,.47)
 (BSQUARE-NB BSQUARE 10 KNN FALSE,5,7,15,163,.96,.75,.92,.84,.47)
 (INFOGAIN-PRISM INFOGAIN 10 KNN TRUE,162,13,1,14,.52,.01,.93,.01,.66)
 (INFOGAIN-PRISM INFOGAIN 10 KNN FALSE,15,3,12,160,.98,.44,.93,.61,.69)
 (BSQUARE-PRISM BSQUARE 10 KNN TRUE,169,6,1,14,.70,.01,.93,.01,.79)
 (BSQUARE-PRISM BSQUARE 10 KNN FALSE,14,3,6,167,.98,.30,.97,.46,.79)
 (INFOGAIN-NB INFOGAIN 12 KNN TRUE,173,10,2,5,.33,.01,.71,.02,.53)
 (INFOGAIN-NB INFOGAIN 12 KNN FALSE,5,2,10,173,.99,.67,.95,.80,.53)
 (BSQUARE-NB BSQUARE 12 KNN TRUE,154,12,21,3,.20,.12,.13,.15,.43)
 (BSQUARE-NB BSQUARE 12 KNN FALSE,3,21,12,154,.88,.80,.93,.84,.43)
 (INFOGAIN-PRISM INFOGAIN 12 KNN TRUE,173,11,0,6,.35,.00,1.00,.00,.54)
 (INFOGAIN-PRISM INFOGAIN 12 KNN FALSE,8,4,9,169,.98,.53,.95,.69,.63)
 (BSQUARE-PRISM BSQUARE 12 KNN FALSE,11,5,7,167,.97,.39,.96,.56,.72)
 (BSQUARE-PRISM BSQUARE 12 KNN TRUE,170,7,2,11,.61,.01,.85,.02,.72)
 (INFOGAIN-NB INFOGAIN 2 KNN TRUE,156,12,13,9,.43,.08,.41,.13,.59)
 (INFOGAIN-NB INFOGAIN 2 KNN FALSE,9,13,12,156,.92,.57,.93,.71,.59)
 (BSQUARE-NB BSQUARE 2 KNN TRUE,175,15,0,0,.00,.00,.00,.00,.29)
 (BSQUARE-NB BSQUARE 2 KNN FALSE,0,0,15,175,1.00,1.00,.92,.00,.29)
 (INFOGAIN-PRISM INFOGAIN 2 KNN TRUE,174,16,0,0,.00,.00,.00,.00,.29)
 (INFOGAIN-PRISM INFOGAIN 2 KNN FALSE,0,4,16,170,.98,1.00,.91,.00,.29)
 (BSQUARE-PRISM BSQUARE 2 KNN TRUE,171,16,1,2,.11,.01,.67,.01,.37)
 (BSQUARE-PRISM BSQUARE 2 KNN FALSE,2,1,16,171,.99,.89,.91,.94,.37)
 (INFOGAIN-NB INFOGAIN 4 KNN FALSE,7,5,11,167,.97,.61,.94,.75,.57)
 (INFOGAIN-NB INFOGAIN 4 KNN TRUE,167,11,5,7,.39,.03,.58,.05,.57)
 (BSQUARE-NB BSQUARE 4 KNN TRUE,161,17,9,3,.15,.05,.25,.08,.40)
 (BSQUARE-NB BSQUARE 4 KNN FALSE,3,9,17,161,.95,.85,.90,.90,.40)
 (INFOGAIN-PRISM INFOGAIN 4 KNN TRUE,165,15,1,9,.38,.01,.90,.01,.56)
 (INFOGAIN-PRISM INFOGAIN 4 KNN FALSE,10,5,14,161,.97,.58,.92,.73,.59)
 (BSQUARE-PRISM BSQUARE 4 KNN TRUE,171,12,1,6,.33,.01,.86,.01,.53)
 (BSQUARE-PRISM BSQUARE 4 KNN FALSE,6,5,12,167,.97,.67,.93,.79,.53)
 (INFOGAIN-NB INFOGAIN 8 KNN TRUE,165,16,4,5,.24,.02,.56,.04,.46)
 (INFOGAIN-NB INFOGAIN 8 KNN FALSE,5,4,16,165,.98,.76,.91,.86,.46)
 (BSQUARE-NB BSQUARE 8 KNN TRUE,172,9,6,3,.25,.03,.33,.06,.47)
 (BSQUARE-NB BSQUARE 8 KNN FALSE,3,6,9,172,.97,.75,.95,.84,.47)
 (INFOGAIN-PRISM INFOGAIN 8 KNN TRUE,162,15,8,5,.25,.05,.38,.08,.47)
 (INFOGAIN-PRISM INFOGAIN 8 KNN FALSE,6,13,14,157,.92,.70,.92,.80,.50)
 (BSQUARE-PRISM BSQUARE 8 KNN TRUE,168,15,2,5,.25,.01,.71,.02,.47)
 (BSQUARE-PRISM BSQUARE 8 KNN FALSE,5,8,15,162,.95,.75,.92,.84,.47)
 (INFOGAIN-NB INFOGAIN 10 KNN TRUE,154,17,10,9,.35,.06,.47,.10,.54)
 (INFOGAIN-NB INFOGAIN 10 KNN FALSE,9,10,17,154,.94,.65,.90,.77,.54)
 (BSQUARE-NB BSQUARE 10 KNN TRUE,147,15,20,8,.35,.12,.29,.18,.53)
 (BSQUARE-NB BSQUARE 10 KNN FALSE,8,20,15,147,.88,.65,.91,.75,.53)
 (INFOGAIN-PRISM INFOGAIN 10 KNN TRUE,168,18,1,3,.14,.01,.75,.01,.39)
 (INFOGAIN-PRISM INFOGAIN 10 KNN FALSE,6,3,15,166,.98,.71,.92,.83,.49)
 (BSQUARE-PRISM BSQUARE 10 KNN TRUE,171,16,3,0,.00,.02,.00,.00,.29)
 (BSQUARE-PRISM BSQUARE 10 KNN FALSE,2,6,14,168,.97,.88,.92,.92,.38)
 (INFOGAIN-NB INFOGAIN 12 KNN FALSE,4,1,21,164,.99,.84,.89,.91,.41)
 (INFOGAIN-NB INFOGAIN 12 KNN TRUE,164,21,1,4,.16,.01,.80,.01,.41)
 (BSQUARE-NB BSQUARE 12 KNN TRUE,148,13,24,5,.28,.14,.17,.19,.48)
 (BSQUARE-NB BSQUARE 12 KNN FALSE,5,24,13,148,.86,.72,.92,.79,.48)
 (INFOGAIN-PRISM INFOGAIN 12 KNN TRUE,172,12,1,5,.29,.01,.83,.01,.50)
 (INFOGAIN-PRISM INFOGAIN 12 KNN FALSE,8,5,9,168,.97,.53,.95,.69,.63)
 (BSQUARE-PRISM BSQUARE 12 KNN TRUE,166,9,2,13,.59,.01,.87,.02,.71)
 (BSQUARE-PRISM BSQUARE 12 KNN FALSE,15,8,7,160,.95,.32,.96,.48,.77)
 (INFOGAIN-NB INFOGAIN 2 KNN TRUE,158,8,20,4,.33,.11,.17,.17,.52)
 (INFOGAIN-NB INFOGAIN 2 KNN FALSE,4,20,8,158,.89,.67,.95,.76,.52)
 (BSQUARE-NB BSQUARE 2 KNN TRUE,167,22,1,0,.00,.01,.00,.00,.29)
 (BSQUARE-NB BSQUARE 2 KNN FALSE,0,1,22,167,.99,1.00,.88,.00,.29)
 (INFOGAIN-PRISM INFOGAIN 2 KNN TRUE,161,21,3,5,.19,.02,.63,.03,.43)
 (INFOGAIN-PRISM INFOGAIN 2 KNN FALSE,5,3,21,161,.98,.81,.88,.89,.43)
 (BSQUARE-PRISM BSQUARE 2 KNN TRUE,157,28,4,1,.03,.02,.20,.03,.32)
 (BSQUARE-PRISM BSQUARE 2 KNN FALSE,1,8,28,153,.95,.97,.85,.96,.32)
 (INFOGAIN-NB INFOGAIN 4 KNN TRUE,167,10,5,8,.44,.03,.62,.05,.61)
 (INFOGAIN-NB INFOGAIN 4 KNN FALSE,8,5,10,167,.97,.56,.94,.71,.61)
 (BSQUARE-NB BSQUARE 4 KNN TRUE,159,16,9,6,.27,.05,.40,.09,.48)
 (BSQUARE-NB BSQUARE 4 KNN FALSE,6,9,16,159,.95,.73,.91,.82,.48)
 (INFOGAIN-PRISM INFOGAIN 4 KNN TRUE,170,12,2,6,.33,.01,.75,.02,.53)
 (INFOGAIN-PRISM INFOGAIN 4 KNN FALSE,6,5,12,167,.97,.67,.93,.79,.53)
 (BSQUARE-PRISM BSQUARE 4 KNN TRUE,166,20,4,0,.00,.02,.00,.00,.29)
 (BSQUARE-PRISM BSQUARE 4 KNN FALSE,2,6,18,164,.96,.90,.90,.93,.36)
 (INFOGAIN-NB INFOGAIN 8 KNN TRUE,161,12,9,8,.40,.05,.47,.09,.57)
 (INFOGAIN-NB INFOGAIN 8 KNN FALSE,8,9,12,161,.95,.60,.93,.73,.57)
 (BSQUARE-NB BSQUARE 8 KNN TRUE,121,12,52,5,.29,.30,.09,.30,.46)
 (BSQUARE-NB BSQUARE 8 KNN FALSE,5,52,12,121,.70,.71,.91,.70,.46)
 (INFOGAIN-PRISM INFOGAIN 8 KNN TRUE,173,12,1,4,.25,.01,.80,.01,.47)
 (INFOGAIN-PRISM INFOGAIN 8 KNN FALSE,4,5,12,169,.97,.75,.93,.85,.47)
 (BSQUARE-PRISM BSQUARE 8 KNN TRUE,174,13,1,2,.13,.01,.67,.01,.39)
 (BSQUARE-PRISM BSQUARE 8 KNN FALSE,3,2,12,173,.99,.80,.94,.88,.43)
 (INFOGAIN-NB INFOGAIN 10 KNN TRUE,164,14,10,2,.13,.06,.17,.08,.38)
 (INFOGAIN-NB INFOGAIN 10 KNN FALSE,2,10,14,164,.94,.88,.92,.91,.38)
 (BSQUARE-NB BSQUARE 10 KNN TRUE,158,9,17,6,.40,.10,.26,.16,.57)
 (BSQUARE-NB BSQUARE 10 KNN FALSE,6,17,9,158,.90,.60,.95,.72,.57)
 (INFOGAIN-PRISM INFOGAIN 10 KNN TRUE,175,12,1,2,.14,.01,.67,.01,.39)
 (INFOGAIN-PRISM INFOGAIN 10 KNN FALSE,2,1,12,175,.99,.86,.94,.92,.39)
 (BSQUARE-PRISM BSQUARE 10 KNN TRUE,167,14,3,6,.30,.02,.67,.03,.50)
 (BSQUARE-PRISM BSQUARE 10 KNN FALSE,8,4,12,166,.98,.60,.93,.74,.58)
 (INFOGAIN-NB INFOGAIN 12 KNN TRUE,170,12,4,4,.25,.02,.50,.04,.47)
 (INFOGAIN-NB INFOGAIN 12 KNN FALSE,4,4,12,170,.98,.75,.93,.85,.47)
 (BSQUARE-NB BSQUARE 12 KNN TRUE,153,14,14,9,.39,.08,.39,.14,.57)
 (BSQUARE-NB BSQUARE 12 KNN FALSE,9,14,14,153,.92,.61,.92,.73,.57)
 (INFOGAIN-PRISM INFOGAIN 12 KNN TRUE,174,10,2,4,.29,.01,.67,.02,.49)
 (INFOGAIN-PRISM INFOGAIN 12 KNN FALSE,6,5,8,171,.97,.57,.96,.72,.60)
 (BSQUARE-PRISM BSQUARE 12 KNN TRUE,177,13,0,0,.00,.00,.00,.00,.29)
 (BSQUARE-PRISM BSQUARE 12 KNN FALSE,1,2,12,175,.99,.92,.94,.95,.35)
 (INFOGAIN-NB INFOGAIN 2 KNN TRUE,378,117,48,53,.31,.11,.52,.17,.51)
 (INFOGAIN-NB INFOGAIN 2 KNN FALSE,53,48,117,378,.89,.69,.76,.78,.51)
 (BSQUARE-NB BSQUARE 2 KNN TRUE,425,106,28,37,.26,.06,.57,.10,.47)
 (BSQUARE-NB BSQUARE 2 KNN FALSE,37,28,106,425,.94,.74,.80,.83,.47)
 (INFOGAIN-PRISM INFOGAIN 2 KNN TRUE,448,132,7,9,.06,.02,.56,.02,.34)
 (INFOGAIN-PRISM INFOGAIN 2 KNN FALSE,12,8,129,447,.98,.91,.78,.95,.35)
 (BSQUARE-PRISM BSQUARE 2 KNN FALSE,14,12,147,423,.97,.91,.74,.94,.35)
 (BSQUARE-PRISM BSQUARE 2 KNN TRUE,431,154,4,7,.04,.01,.64,.02,.32)
 (INFOGAIN-NB INFOGAIN 4 KNN FALSE,70,87,88,351,.80,.56,.80,.66,.58)
 (INFOGAIN-NB INFOGAIN 4 KNN TRUE,351,88,87,70,.44,.20,.45,.27,.58)
 (BSQUARE-NB BSQUARE 4 KNN TRUE,412,99,45,40,.29,.10,.47,.15,.49)
 (BSQUARE-NB BSQUARE 4 KNN FALSE,40,45,99,412,.90,.71,.81,.80,.49)
 (INFOGAIN-PRISM INFOGAIN 4 KNN TRUE,457,114,6,19,.14,.01,.76,.02,.39)
 (INFOGAIN-PRISM INFOGAIN 4 KNN FALSE,21,9,112,454,.98,.84,.80,.91,.40)
 (BSQUARE-PRISM BSQUARE 4 KNN TRUE,453,108,7,28,.21,.02,.80,.03,.44)
 (BSQUARE-PRISM BSQUARE 4 KNN FALSE,35,17,101,443,.96,.74,.81,.84,.47)
 (INFOGAIN-NB INFOGAIN 8 KNN TRUE,343,85,91,77,.48,.21,.46,.29,.60)
 (INFOGAIN-NB INFOGAIN 8 KNN FALSE,77,91,85,343,.79,.52,.80,.63,.60)
 (BSQUARE-NB BSQUARE 8 KNN TRUE,36,10,409,141,.93,.92,.26,.93,.35)
 (BSQUARE-NB BSQUARE 8 KNN FALSE,141,409,10,36,.08,.07,.78,.07,.35)
 (INFOGAIN-PRISM INFOGAIN 8 KNN FALSE,73,13,78,432,.97,.52,.85,.67,.63)
 (INFOGAIN-PRISM INFOGAIN 8 KNN TRUE,436,84,9,67,.44,.02,.88,.04,.61)
 (BSQUARE-PRISM BSQUARE 8 KNN TRUE,415,94,24,63,.40,.05,.72,.10,.57)
 (BSQUARE-PRISM BSQUARE 8 KNN FALSE,70,36,87,403,.92,.55,.82,.69,.60)
 (INFOGAIN-NB INFOGAIN 10 KNN TRUE,349,84,97,66,.44,.22,.40,.29,.58)
 (INFOGAIN-NB INFOGAIN 10 KNN FALSE,66,97,84,349,.78,.56,.81,.65,.58)
 (BSQUARE-NB BSQUARE 10 KNN TRUE,52,9,394,141,.94,.88,.26,.91,.37)
 (BSQUARE-NB BSQUARE 10 KNN FALSE,141,394,9,52,.12,.06,.85,.08,.37)
 (INFOGAIN-PRISM INFOGAIN 10 KNN TRUE,432,90,12,62,.41,.03,.84,.05,.58)
 (INFOGAIN-PRISM INFOGAIN 10 KNN FALSE,68,17,84,427,.96,.55,.84,.70,.61)
 (BSQUARE-PRISM BSQUARE 10 KNN TRUE,418,99,20,59,.37,.05,.75,.08,.56)
 (BSQUARE-PRISM BSQUARE 10 KNN FALSE,69,31,89,407,.93,.56,.82,.70,.60)
 (INFOGAIN-NB INFOGAIN 12 KNN FALSE,56,86,80,374,.81,.59,.82,.68,.56)
 (INFOGAIN-NB INFOGAIN 12 KNN TRUE,374,80,86,56,.41,.19,.39,.26,.56)
 (BSQUARE-NB BSQUARE 12 KNN TRUE,88,13,367,128,.91,.81,.26,.85,.43)
 (BSQUARE-NB BSQUARE 12 KNN FALSE,128,367,13,88,.19,.09,.87,.12,.43)
 (INFOGAIN-PRISM INFOGAIN 12 KNN TRUE,425,84,18,69,.45,.04,.79,.07,.61)
 (INFOGAIN-PRISM INFOGAIN 12 KNN FALSE,77,22,76,421,.95,.50,.85,.65,.65)
 (BSQUARE-PRISM BSQUARE 12 KNN TRUE,456,83,8,49,.37,.02,.86,.03,.56)
 (BSQUARE-PRISM BSQUARE 12 KNN FALSE,59,21,73,443,.95,.55,.86,.70,.61)
 (INFOGAIN-NB INFOGAIN 2 KNN TRUE,392,109,46,49,.31,.11,.52,.16,.51)
 (INFOGAIN-NB INFOGAIN 2 KNN FALSE,49,46,109,392,.89,.69,.78,.78,.51)
 (BSQUARE-NB BSQUARE 2 KNN TRUE,418,133,22,23,.15,.05,.51,.07,.40)
 (BSQUARE-NB BSQUARE 2 KNN FALSE,23,22,133,418,.95,.85,.76,.90,.40)
 (INFOGAIN-PRISM INFOGAIN 2 KNN TRUE,453,125,2,16,.11,.004,.89,.01,.37)
 (INFOGAIN-PRISM INFOGAIN 2 KNN FALSE,19,4,122,451,.99,.87,.79,.92,.39)
 (BSQUARE-PRISM BSQUARE 2 KNN TRUE,451,138,2,5,.03,.004,.71,.01,.32)
 (BSQUARE-PRISM BSQUARE 2 KNN FALSE,11,5,132,448,.99,.92,.77,.95,.35)
 (INFOGAIN-NB INFOGAIN 4 KNN FALSE,85,101,76,334,.77,.47,.81,.58,.63)
 (INFOGAIN-NB INFOGAIN 4 KNN TRUE,334,76,101,85,.53,.23,.46,.32,.63)
 (BSQUARE-NB BSQUARE 4 KNN TRUE,396,98,42,60,.38,.10,.59,.15,.56)
 (BSQUARE-NB BSQUARE 4 KNN FALSE,60,42,98,396,.90,.62,.80,.74,.56)
 (INFOGAIN-PRISM INFOGAIN 4 KNN TRUE,437,121,6,32,.21,.01,.84,.03,.44)
 (INFOGAIN-PRISM INFOGAIN 4 KNN FALSE,34,8,119,435,.98,.78,.79,.87,.45)
 (BSQUARE-PRISM BSQUARE 4 KNN TRUE,428,114,12,42,.27,.03,.78,.05,.48)
 (BSQUARE-PRISM BSQUARE 4 KNN FALSE,47,17,109,423,.96,.70,.80,.81,.51)
 (INFOGAIN-NB INFOGAIN 8 KNN TRUE,331,66,122,77,.54,.27,.39,.36,.62)
 (INFOGAIN-NB INFOGAIN 8 KNN FALSE,77,122,66,331,.73,.46,.83,.57,.62)
 (BSQUARE-NB BSQUARE 8 KNN TRUE,339,70,122,65,.48,.26,.35,.34,.59)
 (BSQUARE-NB BSQUARE 8 KNN FALSE,65,122,70,339,.74,.52,.83,.61,.59)
 (INFOGAIN-PRISM INFOGAIN 8 KNN TRUE,436,103,7,50,.33,.02,.88,.03,.52)
 (INFOGAIN-PRISM INFOGAIN 8 KNN FALSE,57,21,96,422,.95,.63,.81,.76,.56)
 (BSQUARE-PRISM BSQUARE 8 KNN TRUE,440,100,15,41,.29,.03,.73,.06,.50)
 (BSQUARE-PRISM BSQUARE 8 KNN FALSE,45,34,96,421,.93,.68,.81,.78,.52)
 (INFOGAIN-NB INFOGAIN 10 KNN TRUE,351,82,97,66,.45,.22,.40,.29,.58)
 (INFOGAIN-NB INFOGAIN 10 KNN FALSE,66,97,82,351,.78,.55,.81,.65,.58)
 (BSQUARE-NB BSQUARE 10 KNN TRUE,30,17,407,142,.89,.93,.26,.91,.34)
 (BSQUARE-NB BSQUARE 10 KNN FALSE,142,407,17,30,.07,.11,.64,.08,.34)
 (INFOGAIN-PRISM INFOGAIN 10 KNN TRUE,434,107,10,45,.30,.02,.82,.04,.50)
 (INFOGAIN-PRISM INFOGAIN 10 KNN FALSE,51,16,101,428,.96,.66,.81,.79,.53)
 (BSQUARE-PRISM BSQUARE 10 KNN TRUE,450,102,10,34,.25,.02,.77,.04,.47)
 (BSQUARE-PRISM BSQUARE 10 KNN FALSE,39,19,97,441,.96,.71,.82,.82,.49)
 (INFOGAIN-NB INFOGAIN 12 KNN TRUE,335,79,98,84,.52,.23,.46,.31,.62)
 (INFOGAIN-NB INFOGAIN 12 KNN FALSE,84,98,79,335,.77,.48,.81,.60,.62)
 (BSQUARE-NB BSQUARE 12 KNN TRUE,174,35,284,103,.75,.62,.27,.68,.53)
 (BSQUARE-NB BSQUARE 12 KNN FALSE,103,284,35,174,.38,.25,.83,.30,.53)
 (INFOGAIN-PRISM INFOGAIN 12 KNN TRUE,426,74,21,75,.50,.05,.78,.09,.65)
 (INFOGAIN-PRISM INFOGAIN 12 KNN FALSE,80,32,69,415,.93,.46,.86,.62,.67)
 (BSQUARE-PRISM BSQUARE 12 KNN TRUE,425,98,15,58,.37,.03,.79,.06,.56)
 (BSQUARE-PRISM BSQUARE 12 KNN FALSE,65,30,91,410,.93,.58,.82,.72,.58)
 (INFOGAIN-NB INFOGAIN 2 KNN TRUE,413,96,41,46,.32,.09,.53,.14,.52)
 (INFOGAIN-NB INFOGAIN 2 KNN FALSE,46,41,96,413,.91,.68,.81,.78,.52)
 (BSQUARE-NB BSQUARE 2 KNN TRUE,444,122,15,15,.11,.03,.50,.05,.37)
 (BSQUARE-NB BSQUARE 2 KNN FALSE,15,15,122,444,.97,.89,.78,.93,.37)
 (INFOGAIN-PRISM INFOGAIN 2 KNN FALSE,15,5,128,448,.99,.90,.78,.94,.37)
 (INFOGAIN-PRISM INFOGAIN 2 KNN TRUE,451,130,2,13,.09,.004,.87,.01,.36)
 (BSQUARE-PRISM BSQUARE 2 KNN TRUE,439,140,7,10,.07,.02,.59,.03,.34)
 (BSQUARE-PRISM BSQUARE 2 KNN FALSE,14,9,136,437,.98,.91,.76,.94,.36)
 (INFOGAIN-NB INFOGAIN 4 KNN FALSE,69,103,82,342,.77,.54,.81,.64,.58)
 (INFOGAIN-NB INFOGAIN 4 KNN TRUE,342,82,103,69,.46,.23,.40,.31,.58)
 (BSQUARE-NB BSQUARE 4 KNN TRUE,417,99,42,38,.28,.09,.47,.14,.48)
 (BSQUARE-NB BSQUARE 4 KNN FALSE,38,42,99,417,.91,.72,.81,.80,.48)
 (INFOGAIN-PRISM INFOGAIN 4 KNN FALSE,22,7,123,444,.98,.85,.78,.91,.40)
 (INFOGAIN-PRISM INFOGAIN 4 KNN TRUE,447,129,4,16,.11,.01,.80,.02,.37)
 (BSQUARE-PRISM BSQUARE 4 KNN FALSE,29,18,93,456,.96,.76,.83,.85,.46)
 (BSQUARE-PRISM BSQUARE 4 KNN TRUE,462,100,12,22,.18,.03,.65,.04,.42)
 (INFOGAIN-NB INFOGAIN 8 KNN TRUE,346,82,110,58,.41,.24,.35,.30,.55)
 (INFOGAIN-NB INFOGAIN 8 KNN FALSE,58,110,82,346,.76,.59,.81,.66,.55)
 (BSQUARE-NB BSQUARE 8 KNN TRUE,89,23,358,126,.85,.80,.26,.82,.42)
 (BSQUARE-NB BSQUARE 8 KNN FALSE,126,358,23,89,.20,.15,.79,.17,.42)
 (INFOGAIN-PRISM INFOGAIN 8 KNN TRUE,422,98,7,69,.41,.02,.91,.03,.58)
 (INFOGAIN-PRISM INFOGAIN 8 KNN FALSE,76,11,91,418,.97,.54,.82,.70,.61)
 (BSQUARE-PRISM BSQUARE 8 KNN FALSE,62,29,93,412,.93,.60,.82,.73,.57)
 (BSQUARE-PRISM BSQUARE 8 KNN TRUE,424,99,17,56,.36,.04,.77,.07,.55)
 (INFOGAIN-NB INFOGAIN 10 KNN TRUE,377,83,79,57,.41,.17,.42,.24,.56)
 (INFOGAIN-NB INFOGAIN 10 KNN FALSE,57,79,83,377,.83,.59,.82,.69,.56)
 (BSQUARE-NB BSQUARE 10 KNN TRUE,14,5,450,127,.96,.97,.22,.97,.31)
 (BSQUARE-NB BSQUARE 10 KNN FALSE,127,450,5,14,.03,.04,.74,.03,.31)
 (INFOGAIN-PRISM INFOGAIN 10 KNN FALSE,87,20,71,418,.95,.45,.85,.61,.68)
 (INFOGAIN-PRISM INFOGAIN 10 KNN TRUE,425,78,13,80,.51,.03,.86,.06,.65)
 (BSQUARE-PRISM BSQUARE 10 KNN TRUE,426,83,17,70,.46,.04,.80,.07,.62)
 (BSQUARE-PRISM BSQUARE 10 KNN FALSE,75,27,78,416,.94,.51,.84,.66,.64)
 (INFOGAIN-NB INFOGAIN 12 KNN TRUE,359,59,113,65,.52,.24,.37,.33,.62)
 (INFOGAIN-NB INFOGAIN 12 KNN FALSE,65,113,59,359,.76,.48,.86,.59,.62)
 (BSQUARE-NB BSQUARE 12 KNN TRUE,141,25,331,99,.80,.70,.23,.75,.48)
 (BSQUARE-NB BSQUARE 12 KNN FALSE,99,331,25,141,.30,.20,.85,.24,.48)
 (INFOGAIN-PRISM INFOGAIN 12 KNN TRUE,422,95,18,61,.39,.04,.77,.07,.57)
 (INFOGAIN-PRISM INFOGAIN 12 KNN FALSE,69,34,87,406,.92,.56,.82,.70,.60)
 (BSQUARE-PRISM BSQUARE 12 KNN FALSE,56,22,75,443,.95,.57,.86,.72,.59)
 (BSQUARE-PRISM BSQUARE 12 KNN TRUE,451,84,14,47,.36,.03,.77,.06,.55)
 (INFOGAIN-NB INFOGAIN 2 KNN TRUE,410,89,47,50,.36,.10,.52,.16,.54)
 (INFOGAIN-NB INFOGAIN 2 KNN FALSE,50,47,89,410,.90,.64,.82,.75,.54)
 (BSQUARE-NB BSQUARE 2 KNN TRUE,419,112,27,38,.25,.06,.58,.10,.47)
 (BSQUARE-NB BSQUARE 2 KNN FALSE,38,27,112,419,.94,.75,.79,.83,.47)
 (INFOGAIN-PRISM INFOGAIN 2 KNN TRUE,441,140,2,13,.08,.005,.87,.01,.35)
 (INFOGAIN-PRISM INFOGAIN 2 KNN FALSE,18,3,135,440,.99,.88,.77,.93,.38)
 (BSQUARE-PRISM BSQUARE 2 KNN TRUE,442,142,2,10,.07,.005,.83,.01,.34)
 (BSQUARE-PRISM BSQUARE 2 KNN FALSE,12,9,140,435,.98,.92,.76,.95,.35)
 (INFOGAIN-NB INFOGAIN 4 KNN TRUE,403,95,51,47,.33,.11,.48,.17,.52)
 (INFOGAIN-NB INFOGAIN 4 KNN FALSE,47,51,95,403,.89,.67,.81,.76,.52)
 (BSQUARE-NB BSQUARE 4 KNN TRUE,409,118,44,25,.17,.10,.36,.12,.41)
 (BSQUARE-NB BSQUARE 4 KNN FALSE,25,44,118,409,.90,.83,.78,.86,.41)
 (INFOGAIN-PRISM INFOGAIN 4 KNN TRUE,442,124,0,30,.19,.00,1.00,.00,.43)
 (INFOGAIN-PRISM INFOGAIN 4 KNN FALSE,34,2,120,440,1.00,.78,.79,.87,.45)
 (BSQUARE-PRISM BSQUARE 4 KNN FALSE,48,19,111,418,.96,.70,.79,.81,.51)
 (BSQUARE-PRISM BSQUARE 4 KNN TRUE,424,120,13,39,.25,.03,.75,.05,.47)
 (INFOGAIN-NB INFOGAIN 8 KNN TRUE,352,69,105,70,.50,.23,.40,.32,.61)
 (INFOGAIN-NB INFOGAIN 8 KNN FALSE,70,105,69,352,.77,.50,.84,.60,.61)
 (BSQUARE-NB BSQUARE 8 KNN TRUE,97,22,348,129,.85,.78,.27,.82,.44)
 (BSQUARE-NB BSQUARE 8 KNN FALSE,129,348,22,97,.22,.15,.82,.17,.44)
 (INFOGAIN-PRISM INFOGAIN 8 KNN TRUE,456,75,9,56,.43,.02,.86,.04,.59)
 (INFOGAIN-PRISM INFOGAIN 8 KNN FALSE,62,17,69,448,.96,.53,.87,.68,.63)
 (BSQUARE-PRISM BSQUARE 8 KNN FALSE,74,22,80,420,.95,.52,.84,.67,.63)
 (BSQUARE-PRISM BSQUARE 8 KNN TRUE,427,89,15,65,.42,.03,.81,.06,.59)
 (INFOGAIN-NB INFOGAIN 10 KNN TRUE,367,83,93,53,.39,.20,.36,.27,.55)
 (INFOGAIN-NB INFOGAIN 10 KNN FALSE,53,93,83,367,.80,.61,.82,.69,.55)
 (BSQUARE-NB BSQUARE 10 KNN TRUE,134,21,306,135,.87,.70,.31,.77,.50)
 (BSQUARE-NB BSQUARE 10 KNN FALSE,135,306,21,134,.30,.13,.86,.19,.50)
 (INFOGAIN-PRISM INFOGAIN 10 KNN FALSE,64,18,87,427,.96,.58,.83,.72,.59)
 (INFOGAIN-PRISM INFOGAIN 10 KNN TRUE,435,93,10,58,.38,.02,.85,.04,.56)
 (BSQUARE-PRISM BSQUARE 10 KNN TRUE,420,95,13,68,.42,.03,.84,.06,.59)
 (BSQUARE-PRISM BSQUARE 10 KNN FALSE,70,26,93,407,.94,.57,.81,.71,.59)
 (INFOGAIN-NB INFOGAIN 12 KNN TRUE,364,106,68,58,.35,.16,.46,.22,.53)
 (INFOGAIN-NB INFOGAIN 12 KNN FALSE,58,68,106,364,.84,.65,.77,.73,.53)
 (BSQUARE-NB BSQUARE 12 KNN FALSE,152,408,7,29,.07,.04,.81,.05,.34)
 (BSQUARE-NB BSQUARE 12 KNN TRUE,29,7,408,152,.96,.93,.27,.94,.34)
 (INFOGAIN-PRISM INFOGAIN 12 KNN TRUE,449,74,10,63,.46,.02,.86,.04,.62)
 (INFOGAIN-PRISM INFOGAIN 12 KNN FALSE,74,24,63,435,.95,.46,.87,.62,.67)
 (BSQUARE-PRISM BSQUARE 12 KNN TRUE,447,84,11,54,.39,.02,.83,.05,.57)
 (BSQUARE-PRISM BSQUARE 12 KNN FALSE,57,23,81,435,.95,.59,.84,.73,.58)
 (INFOGAIN-NB INFOGAIN 2 KNN TRUE,392,108,52,44,.29,.12,.46,.17,.49)
 (INFOGAIN-NB INFOGAIN 2 KNN FALSE,44,52,108,392,.88,.71,.78,.79,.49)
 (BSQUARE-NB BSQUARE 2 KNN TRUE,434,100,28,34,.25,.06,.55,.10,.47)
 (BSQUARE-NB BSQUARE 2 KNN FALSE,34,28,100,434,.94,.75,.81,.83,.47)
