prep, row-reducer, discretizer, cluster, fss, classify, class, a, b, c, d, acc, prec, pd, pf, f, g
identity, sub-sample, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 32, 5, 10, 6, 71.7, 37.5, 54.5, 23.8, 44.4, 33.1
identity, sub-sample, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 35, 2, 7, 9, 83.0, 56.3, 81.8, 16.7, 66.7, 27.7
identity, sub-sample, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 35, 1, 7, 10, 84.9, 58.8, 90.9, 16.7, 71.4, 28.2
identity, sub-sample, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 35, 1, 7, 10, 84.9, 58.8, 90.9, 16.7, 71.4, 28.2
identity, sub-sample, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 32, 2, 10, 9, 77.4, 47.4, 81.8, 23.8, 60.0, 36.9
identity, sub-sample, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 35, 2, 7, 9, 83.0, 56.3, 81.8, 16.7, 66.7, 27.7
identity, sub-sample, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 34, 3, 8, 8, 79.2, 50.0, 72.7, 19.0, 59.3, 30.2
identity, sub-sample, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 33, 3, 9, 8, 77.4, 47.1, 72.7, 21.4, 57.1, 33.1
identity, sub-sample, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 35, 2, 7, 9, 83.0, 56.3, 81.8, 16.7, 66.7, 27.7
identity, sub-sample, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 35, 1, 7, 10, 84.9, 58.8, 90.9, 16.7, 71.4, 28.2
identity, sub-sample, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 34, 2, 8, 9, 81.1, 52.9, 81.8, 19.0, 64.3, 30.9
identity, sub-sample, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 36, 1, 6, 10, 86.8, 62.5, 90.9, 14.3, 74.1, 24.7
identity, sub-sample, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 35, 1, 7, 10, 84.9, 58.8, 90.9, 16.7, 71.4, 28.2
identity, sub-sample, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 32, 3, 10, 8, 75.5, 44.4, 72.7, 23.8, 55.2, 35.9
identity, sub-sample, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 33, 2, 9, 9, 79.2, 50.0, 81.8, 21.4, 62.1, 34.0
identity, sub-sample, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 34, 4, 8, 7, 77.4, 46.7, 63.6, 19.0, 53.8, 29.3
identity, sub-sample, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 35, 2, 7, 9, 83.0, 56.3, 81.8, 16.7, 66.7, 27.7
identity, sub-sample, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 31, 5, 11, 6, 69.8, 35.3, 54.5, 26.2, 42.9, 35.4
identity, sub-sample, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 34, 2, 8, 9, 81.1, 52.9, 81.8, 19.0, 64.3, 30.9
identity, sub-sample, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 34, 2, 8, 9, 81.1, 52.9, 81.8, 19.0, 64.3, 30.9
identity, sub-sample, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 32, 2, 10, 9, 77.4, 47.4, 81.8, 23.8, 60.0, 36.9
identity, sub-sample, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 34, 2, 8, 9, 81.1, 52.9, 81.8, 19.0, 64.3, 30.9
identity, sub-sample, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 33, 3, 9, 8, 77.4, 47.1, 72.7, 21.4, 57.1, 33.1
identity, sub-sample, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 33, 3, 9, 8, 77.4, 47.1, 72.7, 21.4, 57.1, 33.1
identity, sub-sample, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 34, 3, 8, 8, 79.2, 50.0, 72.7, 19.0, 59.3, 30.2
identity, sub-sample, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 36, 1, 6, 10, 86.8, 62.5, 90.9, 14.3, 74.1, 24.7
identity, sub-sample, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 34, 3, 8, 8, 79.2, 50.0, 72.7, 19.0, 59.3, 30.2
identity, sub-sample, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 35, 0, 7, 11, 86.8, 61.1, 100.0, 16.7, 75.9, 28.6
identity, sub-sample, 10bins-eq-freq, default-clusterer, identity, nb-classify, true, 34, 2, 8, 9, 81.1, 52.9, 81.8, 19.0, 64.3, 30.9
